"haut";"vit";"dx"
1.3;1;0.0525540413474796
1.32;1;0.0533625650605178
1.34;1;0.0541710887735559
1.36;1;0.0549796124865941
1.38;1;0.0557881361996322
1.4;1;0.0565966599126704
1.42;1;0.0574051836257085
1.44;1;0.0582137073387467
1.46;1;0.0590222310517848
1.48;1;0.059830754764823
1.5;1;0.0606392784778611
50;1;0
0;1.02;0
0.02;1.02;0.000808523713038148
0.04;1.02;0.0016170474260763
0.06;1.02;0.00242557113911444
0.08;1.02;0.00323409485215259
0.1;1.02;0.00404261856519074
0.12;1.02;0.00485114227822889
0.14;1.02;0.00565966599126704
0.16;1.02;0.00646818970430519
0.18;1.02;0.00727671341734333
0.2;1.02;0.00808523713038148
0.22;1.02;0.00889376084341963
0.24;1.02;0.00970228455645778
0.26;1.02;0.0105108082694959
0.28;1.02;0.0113193319825341
0.3;1.02;0.0121278556955722
0.32;1.02;0.0129363794086104
0.34;1.02;0.0137449031216485
0.36;1.02;0.0145534268346867
0.38;1.02;0.0153619505477248
0.4;1.02;0.016170474260763
0.42;1.02;0.0169789979738011
0.44;1.02;0.0177875216868393
0.46;1.02;0.0185960453998774
0.48;1.02;0.0194045691129156
0.5;1.02;0.0202130928259537
0.52;1.02;0.0210216165389919
0.54;1.02;0.02183014025203
0.56;1.02;0.0226386639650682
0.58;1.02;0.0234471876781063
0.6;1.02;0.0242557113911444
0.62;1.02;0.0250642351041826
0.64;1.02;0.0258727588172207
0.66;1.02;0.0266812825302589
0.68;1.02;0.027489806243297
0.7;1.02;0.0282983299563352
0.72;1.02;0.0291068536693733
0.74;1.02;0.0299153773824115
0.76;1.02;0.0307239010954496
0.78;1.02;0.0315324248084878
0.8;1.02;0.0323409485215259
0.82;1.02;0.0331494722345641
0.84;1.02;0.0339579959476022
0.86;1.02;0.0347665196606404
0.88;1.02;0.0355750433736785
0.9;1.02;0.0363835670867167
0.92;1.02;0.0371920907997548
0.94;1.02;0.038000614512793
0.96;1.02;0.0388091382258311
0.98;1.02;0.0396176619388693
1;1.02;0.0404261856519074
1.02;1.02;0.0412347093649456
1.04;1.02;0.0420432330779837
1.06;1.02;0.0428517567910219
1.08;1.02;0.04366028050406
1.1;1.02;0.0444688042170982
1.12;1.02;0.0452773279301363
1.14;1.02;0.0460858516431744
1.16;1.02;0.0468943753562126
1.18;1.02;0.0477028990692507
1.2;1.02;0.0485114227822889
1.22;1.02;0.049319946495327
1.24;1.02;0.0501284702083652
1.26;1.02;0.0509369939214033
1.28;1.02;0.0517455176344415
1.3;1.02;0.0525540413474796
1.32;1.02;0.0533625650605178
1.34;1.02;0.0541710887735559
1.36;1.02;0.0549796124865941
1.38;1.02;0.0557881361996322
1.4;1.02;0.0565966599126704
1.42;1.02;0.0574051836257085
1.44;1.02;0.0582137073387467
1.46;1.02;0.0590222310517848
1.48;1.02;0.059830754764823
1.5;1.02;0.0606392784778611
50;1.02;0
0;1.04;0
0.02;1.04;0.000808523713038148
0.04;1.04;0.0016170474260763
0.06;1.04;0.00242557113911444
0.08;1.04;0.00323409485215259
0.1;1.04;0.00404261856519074
0.12;1.04;0.00485114227822889
0.14;1.04;0.00565966599126704
0.16;1.04;0.00646818970430519
0.18;1.04;0.00727671341734333
0.2;1.04;0.00808523713038148
0.22;1.04;0.00889376084341963
0.24;1.04;0.00970228455645778
0.26;1.04;0.0105108082694959
0.28;1.04;0.0113193319825341
0.3;1.04;0.0121278556955722
0.32;1.04;0.0129363794086104
0.34;1.04;0.0137449031216485
0.36;1.04;0.0145534268346867
0.38;1.04;0.0153619505477248
0.4;1.04;0.016170474260763
0.42;1.04;0.0169789979738011
0.44;1.04;0.0177875216868393
0.46;1.04;0.0185960453998774
0.48;1.04;0.0194045691129156
0.5;1.04;0.0202130928259537
0.52;1.04;0.0210216165389919
0.54;1.04;0.02183014025203
0.56;1.04;0.0226386639650682
0.58;1.04;0.0234471876781063
0.6;1.04;0.0242557113911444
0.62;1.04;0.0250642351041826
0.64;1.04;0.0258727588172207
0.66;1.04;0.0266812825302589
0.68;1.04;0.027489806243297
0.7;1.04;0.0282983299563352
0.72;1.04;0.0291068536693733
0.74;1.04;0.0299153773824115
0.76;1.04;0.0307239010954496
0.78;1.04;0.0315324248084878
0.8;1.04;0.0323409485215259
0.82;1.04;0.0331494722345641
0.84;1.04;0.0339579959476022
0.86;1.04;0.0347665196606404
0.88;1.04;0.0355750433736785
0.9;1.04;0.0363835670867167
0.92;1.04;0.0371920907997548
0.94;1.04;0.038000614512793
0.96;1.04;0.0388091382258311
0.98;1.04;0.0396176619388693
1;1.04;0.0404261856519074
1.02;1.04;0.0412347093649456
1.04;1.04;0.0420432330779837
1.06;1.04;0.0428517567910219
1.08;1.04;0.04366028050406
1.1;1.04;0.0444688042170982
1.12;1.04;0.0452773279301363
1.14;1.04;0.0460858516431744
1.16;1.04;0.0468943753562126
1.18;1.04;0.0477028990692507
1.2;1.04;0.0485114227822889
1.22;1.04;0.049319946495327
1.24;1.04;0.0501284702083652
1.26;1.04;0.0509369939214033
1.28;1.04;0.0517455176344415
1.3;1.04;0.0525540413474796
1.32;1.04;0.0533625650605178
1.34;1.04;0.0541710887735559
1.36;1.04;0.0549796124865941
1.38;1.04;0.0557881361996322
1.4;1.04;0.0565966599126704
1.42;1.04;0.0574051836257085
1.44;1.04;0.0582137073387467
1.46;1.04;0.0590222310517848
1.48;1.04;0.059830754764823
1.5;1.04;0.0606392784778611
50;1.04;0
0;1.06;0
0.02;1.06;0.000808523713038148
0.04;1.06;0.0016170474260763
0.06;1.06;0.00242557113911444
0.08;1.06;0.00323409485215259
0.1;1.06;0.00404261856519074
0.12;1.06;0.00485114227822889
0.14;1.06;0.00565966599126704
0.16;1.06;0.00646818970430519
0.18;1.06;0.00727671341734333
0.2;1.06;0.00808523713038148
0.22;1.06;0.00889376084341963
0.24;1.06;0.00970228455645778
0.26;1.06;0.0105108082694959
0.28;1.06;0.0113193319825341
0.3;1.06;0.0121278556955722
0.32;1.06;0.0129363794086104
0.34;1.06;0.0137449031216485
0.36;1.06;0.0145534268346867
0.38;1.06;0.0153619505477248
0.4;1.06;0.016170474260763
0.42;1.06;0.0169789979738011
0.44;1.06;0.0177875216868393
0.46;1.06;0.0185960453998774
0.48;1.06;0.0194045691129156
0.5;1.06;0.0202130928259537
0.52;1.06;0.0210216165389919
0.54;1.06;0.02183014025203
0.56;1.06;0.0226386639650682
0.58;1.06;0.0234471876781063
0.6;1.06;0.0242557113911444
0.62;1.06;0.0250642351041826
0.64;1.06;0.0258727588172207
0.66;1.06;0.0266812825302589
0.68;1.06;0.027489806243297
0.7;1.06;0.0282983299563352
0.72;1.06;0.0291068536693733
0.74;1.06;0.0299153773824115
0.76;1.06;0.0307239010954496
0.78;1.06;0.0315324248084878
0.8;1.06;0.0323409485215259
0.82;1.06;0.0331494722345641
0.84;1.06;0.0339579959476022
0.86;1.06;0.0347665196606404
0.88;1.06;0.0355750433736785
0.9;1.06;0.0363835670867167
0.92;1.06;0.0371920907997548
0.94;1.06;0.038000614512793
0.96;1.06;0.0388091382258311
0.98;1.06;0.0396176619388693
1;1.06;0.0404261856519074
1.02;1.06;0.0412347093649456
1.04;1.06;0.0420432330779837
1.06;1.06;0.0428517567910219
1.08;1.06;0.04366028050406
1.1;1.06;0.0444688042170982
1.12;1.06;0.0452773279301363
1.14;1.06;0.0460858516431744
1.16;1.06;0.0468943753562126
1.18;1.06;0.0477028990692507
1.2;1.06;0.0485114227822889
1.22;1.06;0.049319946495327
1.24;1.06;0.0501284702083652
1.26;1.06;0.0509369939214033
1.28;1.06;0.0517455176344415
1.3;1.06;0.0525540413474796
1.32;1.06;0.0533625650605178
1.34;1.06;0.0541710887735559
1.36;1.06;0.0549796124865941
1.38;1.06;0.0557881361996322
1.4;1.06;0.0565966599126704
1.42;1.06;0.0574051836257085
1.44;1.06;0.0582137073387467
1.46;1.06;0.0590222310517848
1.48;1.06;0.059830754764823
1.5;1.06;0.0606392784778611
50;1.06;0
0;1.08;0
0.02;1.08;0.000808523713038148
0.04;1.08;0.0016170474260763
0.06;1.08;0.00242557113911444
0.08;1.08;0.00323409485215259
0.1;1.08;0.00404261856519074
0.12;1.08;0.00485114227822889
0.14;1.08;0.00565966599126704
0.16;1.08;0.00646818970430519
0.18;1.08;0.00727671341734333
0.2;1.08;0.00808523713038148
0.22;1.08;0.00889376084341963
0.24;1.08;0.00970228455645778
0.26;1.08;0.0105108082694959
0.28;1.08;0.0113193319825341
0.3;1.08;0.0121278556955722
0.32;1.08;0.0129363794086104
0.34;1.08;0.0137449031216485
0.36;1.08;0.0145534268346867
0.38;1.08;0.0153619505477248
0.4;1.08;0.016170474260763
0.42;1.08;0.0169789979738011
0.44;1.08;0.0177875216868393
0.46;1.08;0.0185960453998774
0.48;1.08;0.0194045691129156
0.5;1.08;0.0202130928259537
0.52;1.08;0.0210216165389919
0.54;1.08;0.02183014025203
0.56;1.08;0.0226386639650682
0.58;1.08;0.0234471876781063
0.6;1.08;0.0242557113911444
0.62;1.08;0.0250642351041826
0.64;1.08;0.0258727588172207
0.66;1.08;0.0266812825302589
0.68;1.08;0.027489806243297
0.7;1.08;0.0282983299563352
0.72;1.08;0.0291068536693733
0.74;1.08;0.0299153773824115
0.76;1.08;0.0307239010954496
0.78;1.08;0.0315324248084878
0.8;1.08;0.0323409485215259
0.82;1.08;0.0331494722345641
0.84;1.08;0.0339579959476022
0.86;1.08;0.0347665196606404
0.88;1.08;0.0355750433736785
0.9;1.08;0.0363835670867167
0.92;1.08;0.0371920907997548
0.94;1.08;0.038000614512793
0.96;1.08;0.0388091382258311
0.98;1.08;0.0396176619388693
1;1.08;0.0404261856519074
1.02;1.08;0.0412347093649456
1.04;1.08;0.0420432330779837
1.06;1.08;0.0428517567910219
1.08;1.08;0.04366028050406
1.1;1.08;0.0444688042170982
1.12;1.08;0.0452773279301363
1.14;1.08;0.0460858516431744
1.16;1.08;0.0468943753562126
1.18;1.08;0.0477028990692507
1.2;1.08;0.0485114227822889
1.22;1.08;0.049319946495327
1.24;1.08;0.0501284702083652
1.26;1.08;0.0509369939214033
1.28;1.08;0.0517455176344415
1.3;1.08;0.0525540413474796
1.32;1.08;0.0533625650605178
1.34;1.08;0.0541710887735559
1.36;1.08;0.0549796124865941
1.38;1.08;0.0557881361996322
1.4;1.08;0.0565966599126704
1.42;1.08;0.0574051836257085
1.44;1.08;0.0582137073387467
1.46;1.08;0.0590222310517848
1.48;1.08;0.059830754764823
1.5;1.08;0.0606392784778611
50;1.08;0
0;1.1;0
0.02;1.1;0.000808523713038148
0.04;1.1;0.0016170474260763
0.06;1.1;0.00242557113911444
0.08;1.1;0.00323409485215259
0.1;1.1;0.00404261856519074
0.12;1.1;0.00485114227822889
0.14;1.1;0.00565966599126704
0.16;1.1;0.00646818970430519
0.18;1.1;0.00727671341734333
0.2;1.1;0.00808523713038148
0.22;1.1;0.00889376084341963
0.24;1.1;0.00970228455645778
0.26;1.1;0.0105108082694959
0.28;1.1;0.0113193319825341
0.3;1.1;0.0121278556955722
0.32;1.1;0.0129363794086104
0.34;1.1;0.0137449031216485
0.36;1.1;0.0145534268346867
0.38;1.1;0.0153619505477248
0.4;1.1;0.016170474260763
0.42;1.1;0.0169789979738011
0.44;1.1;0.0177875216868393
0.46;1.1;0.0185960453998774
0.48;1.1;0.0194045691129156
0.5;1.1;0.0202130928259537
0.52;1.1;0.0210216165389919
0.54;1.1;0.02183014025203
0.56;1.1;0.0226386639650682
0.58;1.1;0.0234471876781063
0.6;1.1;0.0242557113911444
0.62;1.1;0.0250642351041826
0.64;1.1;0.0258727588172207
0.66;1.1;0.0266812825302589
0.68;1.1;0.027489806243297
0.7;1.1;0.0282983299563352
0.72;1.1;0.0291068536693733
0.74;1.1;0.0299153773824115
0.76;1.1;0.0307239010954496
0.78;1.1;0.0315324248084878
0.8;1.1;0.0323409485215259
0.82;1.1;0.0331494722345641
0.84;1.1;0.0339579959476022
0.86;1.1;0.0347665196606404
0.88;1.1;0.0355750433736785
0.9;1.1;0.0363835670867167
0.92;1.1;0.0371920907997548
0.94;1.1;0.038000614512793
0.96;1.1;0.0388091382258311
0.98;1.1;0.0396176619388693
1;1.1;0.0404261856519074
1.02;1.1;0.0412347093649456
1.04;1.1;0.0420432330779837
1.06;1.1;0.0428517567910219
1.08;1.1;0.04366028050406
1.1;1.1;0.0444688042170982
1.12;1.1;0.0452773279301363
1.14;1.1;0.0460858516431744
1.16;1.1;0.0468943753562126
1.18;1.1;0.0477028990692507
1.2;1.1;0.0485114227822889
1.22;1.1;0.049319946495327
1.24;1.1;0.0501284702083652
1.26;1.1;0.0509369939214033
1.28;1.1;0.0517455176344415
1.3;1.1;0.0525540413474796
1.32;1.1;0.0533625650605178
1.34;1.1;0.0541710887735559
1.36;1.1;0.0549796124865941
1.38;1.1;0.0557881361996322
1.4;1.1;0.0565966599126704
1.42;1.1;0.0574051836257085
1.44;1.1;0.0582137073387467
1.46;1.1;0.0590222310517848
1.48;1.1;0.059830754764823
1.5;1.1;0.0606392784778611
50;1.1;0
0;1.12;0
0.02;1.12;0.000808523713038148
0.04;1.12;0.0016170474260763
0.06;1.12;0.00242557113911444
0.08;1.12;0.00323409485215259
0.1;1.12;0.00404261856519074
0.12;1.12;0.00485114227822889
0.14;1.12;0.00565966599126704
0.16;1.12;0.00646818970430519
0.18;1.12;0.00727671341734333
0.2;1.12;0.00808523713038148
0.22;1.12;0.00889376084341963
0.24;1.12;0.00970228455645778
0.26;1.12;0.0105108082694959
0.28;1.12;0.0113193319825341
0.3;1.12;0.0121278556955722
0.32;1.12;0.0129363794086104
0.34;1.12;0.0137449031216485
0.36;1.12;0.0145534268346867
0.38;1.12;0.0153619505477248
0.4;1.12;0.016170474260763
0.42;1.12;0.0169789979738011
0.44;1.12;0.0177875216868393
0.46;1.12;0.0185960453998774
0.48;1.12;0.0194045691129156
0.5;1.12;0.0202130928259537
0.52;1.12;0.0210216165389919
0.54;1.12;0.02183014025203
0.56;1.12;0.0226386639650682
0.58;1.12;0.0234471876781063
0.6;1.12;0.0242557113911444
0.62;1.12;0.0250642351041826
0.64;1.12;0.0258727588172207
0.66;1.12;0.0266812825302589
0.68;1.12;0.027489806243297
0.7;1.12;0.0282983299563352
0.72;1.12;0.0291068536693733
0.74;1.12;0.0299153773824115
0.76;1.12;0.0307239010954496
0.78;1.12;0.0315324248084878
0.8;1.12;0.0323409485215259
0.82;1.12;0.0331494722345641
0.84;1.12;0.0339579959476022
0.86;1.12;0.0347665196606404
0.88;1.12;0.0355750433736785
0.9;1.12;0.0363835670867167
0.92;1.12;0.0371920907997548
0.94;1.12;0.038000614512793
0.96;1.12;0.0388091382258311
0.98;1.12;0.0396176619388693
1;1.12;0.0404261856519074
1.02;1.12;0.0412347093649456
1.04;1.12;0.0420432330779837
1.06;1.12;0.0428517567910219
1.08;1.12;0.04366028050406
1.1;1.12;0.0444688042170982
1.12;1.12;0.0452773279301363
1.14;1.12;0.0460858516431744
1.16;1.12;0.0468943753562126
1.18;1.12;0.0477028990692507
1.2;1.12;0.0485114227822889
1.22;1.12;0.049319946495327
1.24;1.12;0.0501284702083652
1.26;1.12;0.0509369939214033
1.28;1.12;0.0517455176344415
1.3;1.12;0.0525540413474796
1.32;1.12;0.0533625650605178
1.34;1.12;0.0541710887735559
1.36;1.12;0.0549796124865941
1.38;1.12;0.0557881361996322
1.4;1.12;0.0565966599126704
1.42;1.12;0.0574051836257085
1.44;1.12;0.0582137073387467
1.46;1.12;0.0590222310517848
1.48;1.12;0.059830754764823
1.5;1.12;0.0606392784778611
50;1.12;0
0;1.14;0
0.02;1.14;0.000808523713038148
0.04;1.14;0.0016170474260763
0.06;1.14;0.00242557113911444
0.08;1.14;0.00323409485215259
0.1;1.14;0.00404261856519074
0.12;1.14;0.00485114227822889
0.14;1.14;0.00565966599126704
0.16;1.14;0.00646818970430519
0.18;1.14;0.00727671341734333
0.2;1.14;0.00808523713038148
0.22;1.14;0.00889376084341963
0.24;1.14;0.00970228455645778
0.26;1.14;0.0105108082694959
0.28;1.14;0.0113193319825341
0.3;1.14;0.0121278556955722
0.32;1.14;0.0129363794086104
0.34;1.14;0.0137449031216485
0.36;1.14;0.0145534268346867
0.38;1.14;0.0153619505477248
0.4;1.14;0.016170474260763
0.42;1.14;0.0169789979738011
0.44;1.14;0.0177875216868393
0.46;1.14;0.0185960453998774
0.48;1.14;0.0194045691129156
0.5;1.14;0.0202130928259537
0.52;1.14;0.0210216165389919
0.54;1.14;0.02183014025203
0.56;1.14;0.0226386639650682
0.58;1.14;0.0234471876781063
0.6;1.14;0.0242557113911444
0.62;1.14;0.0250642351041826
0.64;1.14;0.0258727588172207
0.66;1.14;0.0266812825302589
0.68;1.14;0.027489806243297
0.7;1.14;0.0282983299563352
0.72;1.14;0.0291068536693733
0.74;1.14;0.0299153773824115
0.76;1.14;0.0307239010954496
0.78;1.14;0.0315324248084878
0.8;1.14;0.0323409485215259
0.82;1.14;0.0331494722345641
0.84;1.14;0.0339579959476022
0.86;1.14;0.0347665196606404
0.88;1.14;0.0355750433736785
0.9;1.14;0.0363835670867167
0.92;1.14;0.0371920907997548
0.94;1.14;0.038000614512793
0.96;1.14;0.0388091382258311
0.98;1.14;0.0396176619388693
1;1.14;0.0404261856519074
1.02;1.14;0.0412347093649456
1.04;1.14;0.0420432330779837
1.06;1.14;0.0428517567910219
1.08;1.14;0.04366028050406
1.1;1.14;0.0444688042170982
1.12;1.14;0.0452773279301363
1.14;1.14;0.0460858516431744
1.16;1.14;0.0468943753562126
1.18;1.14;0.0477028990692507
1.2;1.14;0.0485114227822889
1.22;1.14;0.049319946495327
1.24;1.14;0.0501284702083652
1.26;1.14;0.0509369939214033
1.28;1.14;0.0517455176344415
1.3;1.14;0.0525540413474796
1.32;1.14;0.0533625650605178
1.34;1.14;0.0541710887735559
1.36;1.14;0.0549796124865941
1.38;1.14;0.0557881361996322
1.4;1.14;0.0565966599126704
1.42;1.14;0.0574051836257085
1.44;1.14;0.0582137073387467
1.46;1.14;0.0590222310517848
1.48;1.14;0.059830754764823
1.5;1.14;0.0606392784778611
50;1.14;0
0;1.16;0
0.02;1.16;0.000808523713038148
0.04;1.16;0.0016170474260763
0.06;1.16;0.00242557113911444
0.08;1.16;0.00323409485215259
0.1;1.16;0.00404261856519074
0.12;1.16;0.00485114227822889
0.14;1.16;0.00565966599126704
0.16;1.16;0.00646818970430519
0.18;1.16;0.00727671341734333
0.2;1.16;0.00808523713038148
0.22;1.16;0.00889376084341963
0.24;1.16;0.00970228455645778
0.26;1.16;0.0105108082694959
0.28;1.16;0.0113193319825341
0.3;1.16;0.0121278556955722
0.32;1.16;0.0129363794086104
0.34;1.16;0.0137449031216485
0.36;1.16;0.0145534268346867
0.38;1.16;0.0153619505477248
0.4;1.16;0.016170474260763
0.42;1.16;0.0169789979738011
0.44;1.16;0.0177875216868393
0.46;1.16;0.0185960453998774
0.48;1.16;0.0194045691129156
0.5;1.16;0.0202130928259537
0.52;1.16;0.0210216165389919
0.54;1.16;0.02183014025203
0.56;1.16;0.0226386639650682
0.58;1.16;0.0234471876781063
0.6;1.16;0.0242557113911444
0.62;1.16;0.0250642351041826
0.64;1.16;0.0258727588172207
0.66;1.16;0.0266812825302589
0.68;1.16;0.027489806243297
0.7;1.16;0.0282983299563352
0.72;1.16;0.0291068536693733
0.74;1.16;0.0299153773824115
0.76;1.16;0.0307239010954496
0.78;1.16;0.0315324248084878
0.8;1.16;0.0323409485215259
0.82;1.16;0.0331494722345641
0.84;1.16;0.0339579959476022
0.86;1.16;0.0347665196606404
0.88;1.16;0.0355750433736785
0.9;1.16;0.0363835670867167
0.92;1.16;0.0371920907997548
0.94;1.16;0.038000614512793
0.96;1.16;0.0388091382258311
0.98;1.16;0.0396176619388693
1;1.16;0.0404261856519074
1.02;1.16;0.0412347093649456
1.04;1.16;0.0420432330779837
1.06;1.16;0.0428517567910219
1.08;1.16;0.04366028050406
1.1;1.16;0.0444688042170982
1.12;1.16;0.0452773279301363
1.14;1.16;0.0460858516431744
1.16;1.16;0.0468943753562126
1.18;1.16;0.0477028990692507
1.2;1.16;0.0485114227822889
1.22;1.16;0.049319946495327
1.24;1.16;0.0501284702083652
1.26;1.16;0.0509369939214033
1.28;1.16;0.0517455176344415
1.3;1.16;0.0525540413474796
1.32;1.16;0.0533625650605178
1.34;1.16;0.0541710887735559
1.36;1.16;0.0549796124865941
1.38;1.16;0.0557881361996322
1.4;1.16;0.0565966599126704
1.42;1.16;0.0574051836257085
1.44;1.16;0.0582137073387467
1.46;1.16;0.0590222310517848
1.48;1.16;0.059830754764823
1.5;1.16;0.0606392784778611
50;1.16;0
0;1.18;0
0.02;1.18;0.000808523713038148
0.04;1.18;0.0016170474260763
0.06;1.18;0.00242557113911444
0.08;1.18;0.00323409485215259
0.1;1.18;0.00404261856519074
0.12;1.18;0.00485114227822889
0.14;1.18;0.00565966599126704
0.16;1.18;0.00646818970430519
0.18;1.18;0.00727671341734333
0.2;1.18;0.00808523713038148
0.22;1.18;0.00889376084341963
0.24;1.18;0.00970228455645778
0.26;1.18;0.0105108082694959
0.28;1.18;0.0113193319825341
0.3;1.18;0.0121278556955722
0.32;1.18;0.0129363794086104
0.34;1.18;0.0137449031216485
0.36;1.18;0.0145534268346867
0.38;1.18;0.0153619505477248
0.4;1.18;0.016170474260763
0.42;1.18;0.0169789979738011
0.44;1.18;0.0177875216868393
0.46;1.18;0.0185960453998774
0.48;1.18;0.0194045691129156
0.5;1.18;0.0202130928259537
0.52;1.18;0.0210216165389919
0.54;1.18;0.02183014025203
0.56;1.18;0.0226386639650682
0.58;1.18;0.0234471876781063
0.6;1.18;0.0242557113911444
0.62;1.18;0.0250642351041826
0.64;1.18;0.0258727588172207
0.66;1.18;0.0266812825302589
0.68;1.18;0.027489806243297
0.7;1.18;0.0282983299563352
0.72;1.18;0.0291068536693733
0.74;1.18;0.0299153773824115
0.76;1.18;0.0307239010954496
0.78;1.18;0.0315324248084878
0.8;1.18;0.0323409485215259
0.82;1.18;0.0331494722345641
0.84;1.18;0.0339579959476022
0.86;1.18;0.0347665196606404
0.88;1.18;0.0355750433736785
0.9;1.18;0.0363835670867167
0.92;1.18;0.0371920907997548
0.94;1.18;0.038000614512793
0.96;1.18;0.0388091382258311
0.98;1.18;0.0396176619388693
1;1.18;0.0404261856519074
1.02;1.18;0.0412347093649456
1.04;1.18;0.0420432330779837
1.06;1.18;0.0428517567910219
1.08;1.18;0.04366028050406
1.1;1.18;0.0444688042170982
1.12;1.18;0.0452773279301363
1.14;1.18;0.0460858516431744
1.16;1.18;0.0468943753562126
1.18;1.18;0.0477028990692507
1.2;1.18;0.0485114227822889
1.22;1.18;0.049319946495327
1.24;1.18;0.0501284702083652
1.26;1.18;0.0509369939214033
1.28;1.18;0.0517455176344415
1.3;1.18;0.0525540413474796
1.32;1.18;0.0533625650605178
1.34;1.18;0.0541710887735559
1.36;1.18;0.0549796124865941
1.38;1.18;0.0557881361996322
1.4;1.18;0.0565966599126704
1.42;1.18;0.0574051836257085
1.44;1.18;0.0582137073387467
1.46;1.18;0.0590222310517848
1.48;1.18;0.059830754764823
1.5;1.18;0.0606392784778611
50;1.18;0
0;1.2;0
0.02;1.2;0.000808523713038148
0.04;1.2;0.0016170474260763
0.06;1.2;0.00242557113911444
0.08;1.2;0.00323409485215259
0.1;1.2;0.00404261856519074
0.12;1.2;0.00485114227822889
0.14;1.2;0.00565966599126704
0.16;1.2;0.00646818970430519
0.18;1.2;0.00727671341734333
0.2;1.2;0.00808523713038148
0.22;1.2;0.00889376084341963
0.24;1.2;0.00970228455645778
0.26;1.2;0.0105108082694959
0.28;1.2;0.0113193319825341
0.3;1.2;0.0121278556955722
0.32;1.2;0.0129363794086104
0.34;1.2;0.0137449031216485
0.36;1.2;0.0145534268346867
0.38;1.2;0.0153619505477248
0.4;1.2;0.016170474260763
0.42;1.2;0.0169789979738011
0.44;1.2;0.0177875216868393
0.46;1.2;0.0185960453998774
0.48;1.2;0.0194045691129156
0.5;1.2;0.0202130928259537
0.52;1.2;0.0210216165389919
0.54;1.2;0.02183014025203
0.56;1.2;0.0226386639650682
0.58;1.2;0.0234471876781063
0.6;1.2;0.0242557113911444
0.62;1.2;0.0250642351041826
0.64;1.2;0.0258727588172207
0.66;1.2;0.0266812825302589
0.68;1.2;0.027489806243297
0.7;1.2;0.0282983299563352
0.72;1.2;0.0291068536693733
0.74;1.2;0.0299153773824115
0.76;1.2;0.0307239010954496
0.78;1.2;0.0315324248084878
0.8;1.2;0.0323409485215259
0.82;1.2;0.0331494722345641
0.84;1.2;0.0339579959476022
0.86;1.2;0.0347665196606404
0.88;1.2;0.0355750433736785
0.9;1.2;0.0363835670867167
0.92;1.2;0.0371920907997548
0.94;1.2;0.038000614512793
0.96;1.2;0.0388091382258311
0.98;1.2;0.0396176619388693
1;1.2;0.0404261856519074
1.02;1.2;0.0412347093649456
1.04;1.2;0.0420432330779837
1.06;1.2;0.0428517567910219
1.08;1.2;0.04366028050406
1.1;1.2;0.0444688042170982
1.12;1.2;0.0452773279301363
1.14;1.2;0.0460858516431744
1.16;1.2;0.0468943753562126
1.18;1.2;0.0477028990692507
1.2;1.2;0.0485114227822889
1.22;1.2;0.049319946495327
1.24;1.2;0.0501284702083652
1.26;1.2;0.0509369939214033
1.28;1.2;0.0517455176344415
1.3;1.2;0.0525540413474796
1.32;1.2;0.0533625650605178
1.34;1.2;0.0541710887735559
1.36;1.2;0.0549796124865941
1.38;1.2;0.0557881361996322
1.4;1.2;0.0565966599126704
1.42;1.2;0.0574051836257085
1.44;1.2;0.0582137073387467
1.46;1.2;0.0590222310517848
1.48;1.2;0.059830754764823
1.5;1.2;0.0606392784778611
50;1.2;0
0;1.22;0
0.02;1.22;0.000808523713038148
0.04;1.22;0.0016170474260763
0.06;1.22;0.00242557113911444
0.08;1.22;0.00323409485215259
0.1;1.22;0.00404261856519074
0.12;1.22;0.00485114227822889
0.14;1.22;0.00565966599126704
0.16;1.22;0.00646818970430519
0.18;1.22;0.00727671341734333
0.2;1.22;0.00808523713038148
0.22;1.22;0.00889376084341963
0.24;1.22;0.00970228455645778
0.26;1.22;0.0105108082694959
0.28;1.22;0.0113193319825341
0.3;1.22;0.0121278556955722
0.32;1.22;0.0129363794086104
0.34;1.22;0.0137449031216485
0.36;1.22;0.0145534268346867
0.38;1.22;0.0153619505477248
0.4;1.22;0.016170474260763
0.42;1.22;0.0169789979738011
0.44;1.22;0.0177875216868393
0.46;1.22;0.0185960453998774
0.48;1.22;0.0194045691129156
0.5;1.22;0.0202130928259537
0.52;1.22;0.0210216165389919
0.54;1.22;0.02183014025203
0.56;1.22;0.0226386639650682
0.58;1.22;0.0234471876781063
0.6;1.22;0.0242557113911444
0.62;1.22;0.0250642351041826
0.64;1.22;0.0258727588172207
0.66;1.22;0.0266812825302589
0.68;1.22;0.027489806243297
0.7;1.22;0.0282983299563352
0.72;1.22;0.0291068536693733
0.74;1.22;0.0299153773824115
0.76;1.22;0.0307239010954496
0.78;1.22;0.0315324248084878
0.8;1.22;0.0323409485215259
0.82;1.22;0.0331494722345641
0.84;1.22;0.0339579959476022
0.86;1.22;0.0347665196606404
0.88;1.22;0.0355750433736785
0.9;1.22;0.0363835670867167
0.92;1.22;0.0371920907997548
0.94;1.22;0.038000614512793
0.96;1.22;0.0388091382258311
0.98;1.22;0.0396176619388693
1;1.22;0.0404261856519074
1.02;1.22;0.0412347093649456
1.04;1.22;0.0420432330779837
1.06;1.22;0.0428517567910219
1.08;1.22;0.04366028050406
1.1;1.22;0.0444688042170982
1.12;1.22;0.0452773279301363
1.14;1.22;0.0460858516431744
1.16;1.22;0.0468943753562126
